window_start_codon,dg_mean,gc3,csc_mean,gc_pct,interface_dg,intra_dg,gene,window_size,gene_length,dg_mean_z,gc3_z,csc_mean_z,gc_pct_z,interface_dg_z,intra_dg_z
380,-1.1663793103448277,0.4,-0.028800000000000003,0.3,-1.176111111111111,-1.1620000000000001,cftr,10,1481,1.3044737943671736,-0.12046197202784598,-0.7722152239234698,-1.10810440251935,1.087440762343049,1.3287315779697526
390,-1.2834482758620689,0.5,-0.014000000000000004,0.43333333333333335,-1.251111111111111,-1.298,cftr,10,1481,0.21313710424957433,0.41979172070310095,-0.12014882975154693,0.1731413128936488,0.4492165626070062,0.08587550122852969
400,-1.3320689655172415,0.5,-0.02780000000000001,0.4666666666666667,-1.3344444444444443,-1.331,cftr,10,1481,-0.24011318531326045,0.41979172070310095,-0.7281566837767185,0.4934527417468984,-0.25992143709970783,-0.21569987033367827
410,-1.1455172413793102,0.2,-0.036500000000000005,0.2,-1.1205555555555555,-1.15675,cftr,10,1481,1.498953528541299,-1.2009693574897402,-1.111465983053457,-2.0690386890790986,1.5601994288141923,1.3767094779910147
420,-1.2979310344827584,0.5,0.0218,0.43333333333333335,-1.3194444444444444,-1.2882500000000001,cftr,10,1481,0.07812637969894488,0.41979172070310095,1.4571469075021588,0.1731413128936488,-0.13227659715250004,0.17497731555372703
430,-1.2594827586206896,0.2,-0.009000000000000005,0.4,-1.1916666666666667,-1.29,cftr,10,1481,0.43654770797026127,-1.2009693574897402,0.10014387098221081,-0.14717011595960075,0.955068335731129,0.1589846822133076
440,-1.0906896551724137,0.3,-0.0274,0.23333333333333334,-1.0633333333333335,-1.1029999999999998,cftr,10,1481,2.010065557197259,-0.6607156647587932,-0.7105332677180177,-1.7487272602258492,2.0471408552794683,1.867911787732493
450,-1.4906896551724143,0.5,-0.0014999999999999987,0.5666666666666667,-1.4611111111111112,-1.504,cftr,10,1481,-1.7188020732487461,0.41979172070310095,0.43058292208284765,1.4543870283066471,-1.3378111966539163,-1.7966859091295
460,-1.3713793103448277,0.4,-0.009000000000000003,0.5,-1.3250000000000002,-1.3922500000000002,cftr,10,1481,-0.606570866236402,-0.12046197202784598,0.10014387098221088,0.8137641706001479,-0.17955246379961606,-0.7754420372483861
470,-1.3755172413793106,0.4,-0.004200000000000001,0.5,-1.3755555555555556,-1.3755,cftr,10,1481,-0.645145358965155,-0.12046197202784598,0.31162486368661846,0.8137641706001479,-0.6097628502883555,-0.622369689561505
480,-1.192758620689655,0.3,-0.020400000000000005,0.3,-1.2077777777777774,-1.186,cftr,10,1481,1.058561403221384,-0.6607156647587932,-0.4021234866907569,-1.10810440251935,0.8179683224545007,1.1094040350154208
490,-1.3463793103448278,0.5,0.0020000000000000005,0.4666666666666667,-1.3294444444444444,-1.3539999999999996,cftr,10,1481,-0.3735166393335278,0.41979172070310095,0.584787812596478,0.4934527417468984,-0.21737315711730587,-0.4258887656649118
500,-1.178103448275862,0.3,-0.013300000000000001,0.26666666666666666,-1.1822222222222223,-1.17625,cftr,10,1481,1.1951793983023775,-0.6607156647587932,-0.08930785164882073,-1.4284158313725996,1.0354373090312228,1.198505849340618
510,-1.2034482758620688,0.4,-0.0065000000000000014,0.36666666666666664,-1.2683333333333335,-1.1742500000000002,cftr,10,1481,0.958910630338775,-0.12046197202784598,0.2102902213490898,-0.46748154481285087,0.3026613760009497,1.2167831445868105
520,-1.3222413793103447,0.5,0.004399999999999999,0.43333333333333335,-1.3311111111111111,-1.3182500000000001,cftr,10,1481,-0.1484987650824725,0.41979172070310095,0.6905283089486818,0.1731413128936488,-0.2315559171114405,-0.09918211313919022
530,-1.2341379310344827,0.4,-0.022900000000000004,0.3333333333333333,-1.2366666666666666,-1.233,cftr,10,1481,0.6728164759338658,-0.12046197202784598,-0.5122698370576357,-0.7877929736661005,0.5721338158895037,0.6798875967298493
540,-1.3758620689655174,0.2,-0.0147,0.5,-1.3211111111111111,-1.4004999999999999,cftr,10,1481,-0.6483599000258834,-1.2009693574897402,-0.15098980785427282,0.8137641706001479,-0.14645935714663466,-0.8508358801389351
550,-1.3079310344827588,0.0,-0.048299999999999996,0.4,-1.1722222222222223,-1.369,cftr,10,1481,-0.015095311062209332,-2.2814767429516345,-1.631356756785125,-0.14717011595960075,1.1205338689960285,-0.5629684800113735
560,-1.1910344827586206,0.2,-0.0482,0.3,-1.1705555555555553,-1.20025,cftr,10,1481,1.07463410852503,-1.2009693574897402,-1.6269509027704498,-1.10810440251935,1.1347166289901651,0.9791783063862842
570,-1.2193103448275862,0.2,-0.0326,0.36666666666666664,-1.1966666666666665,-1.2295,cftr,10,1481,0.8110417415452258,-1.2009693574897402,-0.9396376764811256,-0.46748154481285087,0.9125200557487271,0.7118728634106902
580,-1.1420689655172414,0.1,-0.05960000000000001,0.23333333333333334,-1.1083333333333334,-1.1572500000000001,cftr,10,1481,1.531098939148591,-1.7412230502206874,-2.1292182604434178,-1.7487272602258492,1.6642063354378431,1.3721401541794647
590,-1.2508620689655174,0.5,0.001599999999999999,0.4,-1.2049999999999998,-1.2714999999999999,cftr,10,1481,0.5169112344884916,0.41979172070310095,0.5671643965377774,-0.14717011595960075,0.8416062557780558,0.3280496632406081
600,-1.1868965517241377,0.3,-0.0314,0.26666666666666666,-1.2105555555555556,-1.17625,cftr,10,1481,1.113208601253783,-0.6607156647587932,-0.8867674283050238,-1.4284158313725996,0.7943303891309398,1.198505849340618
610,-1.1641379310344826,0.3,-0.04390000000000001,0.23333333333333334,-1.1744444444444444,-1.1595,cftr,10,1481,1.3253683112619163,-0.6607156647587932,-1.4374991801394186,-1.7487272602258492,1.1016235223371835,1.3515781970274972
620,-1.2556896551724137,0.3,-0.0363,0.36666666666666664,-1.280555555555556,-1.2445,cftr,10,1481,0.47190765963828385,-0.6607156647587932,-1.1026542750241064,-0.46748154481285087,0.19865446937729708,0.5747931490642326
630,-1.296896551724138,0.3,-0.024799999999999996,0.4,-1.3005555555555555,-1.29525,cftr,10,1481,0.08777000288113004,-0.6607156647587932,-0.5959810633364634,-0.14717011595960075,0.028461349447689185,0.11100678219204735
640,-1.2820689655172415,0.4,-0.0021000000000000003,0.4,-1.3116666666666665,-1.2687499999999996,cftr,10,1481,0.22599526849248994,-0.12046197202784598,0.4041477979947968,-0.14717011595960075,-0.0660903838465391,0.3531809442041278
650,-1.2417241379310344,0.1,-0.046700000000000005,0.3333333333333333,-1.1577777777777778,-1.2795,cftr,10,1481,0.6020965725978207,-1.7412230502206874,-1.5608630925503229,-0.7877929736661005,1.243451122278526,0.25494048225582816
660,-1.3087931034482756,0.5,0.004200000000000001,0.43333333333333335,-1.3038888888888889,-1.311,cftr,10,1481,-0.023131663714028226,0.41979172070310095,0.6817166009193315,0.1731413128936488,9.582945941994342e-05,-0.03292691787173344
670,-1.3601724137931037,0.3,-0.0131,0.5,-1.288888888888889,-1.3922500000000002,cftr,10,1481,-0.5020982817627004,-0.6607156647587932,-0.08049614361947038,0.8137641706001479,0.12774066940662776,-0.7754420372483861
680,-1.1486206896551723,0.1,-0.041600000000000005,0.23333333333333334,-1.0916666666666666,-1.17425,cftr,10,1481,1.4700226589947352,-1.7412230502206874,-1.33616453780189,-1.7487272602258492,1.8060339353791874,1.2167831445868125
690,-1.284655172413793,0.4,-0.024800000000000003,0.4,-1.2794444444444444,-1.287,cftr,10,1481,0.2018862105370229,-0.12046197202784598,-0.5959810633364636,-0.14717011595960075,0.2081096427067233,0.18640062508260036
700,-1.1844827586206896,0.3,-0.0186,0.3,-1.185,-1.18425,cftr,10,1481,1.1357103886788857,-0.6607156647587932,-0.32281811442660385,-1.10810440251935,1.0117993757076655,1.12539666835584
710,-1.289655172413793,0.4,-0.0166,0.36666666666666664,-1.3144444444444445,-1.2785,cftr,10,1481,0.15527536515644683,-0.12046197202784598,-0.2347010341331008,-0.46748154481285087,-0.08972831717009806,0.2640791298789264
720,-1.3120689655172413,0.5,0.0056000000000000025,0.43333333333333335,-1.3616666666666666,-1.28975,cftr,10,1481,-0.05366980379095823,0.41979172070310095,0.7433985571247838,0.1731413128936488,-0.4915731836705683,0.1612693441190827
730,-1.320344827586207,0.4,-0.032799999999999996,0.4666666666666667,-1.2733333333333332,-1.3415000000000004,cftr,10,1481,-0.13081878924846432,-0.12046197202784598,-0.9484493845104759,0.4934527417468984,0.2601130960185496,-0.31165567037620284
740,-1.4458620689655175,0.5,-0.0028000000000000013,0.5666666666666667,-1.443888888888889,-1.4467499999999998,cftr,10,1481,-1.300911735353934,0.41979172070310095,0.37330681989207054,1.4543870283066471,-1.1912560100478617,-1.2734983327071812
750,-1.589137931034483,0.9,0.051000000000000004,0.6666666666666666,-1.6588888888888889,-1.55775,cftr,10,1481,-2.636553546086963,2.5808064916268894,2.743656279787304,2.4153213148663957,-3.0208320492911844,-2.287888218870976
760,-1.4917241379310346,0.6,0.010400000000000001,0.6,-1.463888888888889,-1.5042499999999999,cftr,10,1481,-1.7284456964309314,0.9600454134340479,0.9548795498291912,1.7746984571598967,-1.3614491299774734,-1.798970571035273
770,-1.3348275862068968,0.5,0.0047,0.43333333333333335,-1.3477777777777777,-1.329,cftr,10,1481,-0.2658295137990958,0.41979172070310095,0.7037458709927074,0.1731413128936488,-0.3733835170527829,-0.1974225750874838
780,-1.3555172413793104,0.5,0.006700000000000002,0.4666666666666667,-1.3022222222222222,-1.3794999999999997,cftr,10,1481,-0.45870197744285274,0.41979172070310095,0.7918629512862105,0.4934527417468984,0.014278589453554563,-0.6589242800538919
790,-1.50448275862069,0.4,-0.005800000000000001,0.5666666666666667,-1.44,-1.5334999999999996,cftr,10,1481,-1.8473837156779167,-0.12046197202784598,0.2411311994518159,1.4543870283066471,-1.1581629033948804,-2.066276014010865
800,-1.1617241379310344,0.3,-0.034999999999999996,0.3,-1.1766666666666667,-1.1549999999999998,cftr,10,1481,1.3478700986870213,-0.6607156647587932,-1.0453781728333293,-1.10810440251935,1.0827131756783368,1.3927021113314362
810,-1.2637931034482757,0.3,-0.04,0.36666666666666664,-1.2816666666666667,-1.2557500000000001,cftr,10,1481,0.3963659447111461,-0.6607156647587932,-1.2656708735670872,-0.46748154481285087,0.18919929604787653,0.4719833633043869
820,-1.173103448275862,0.3,-0.023300000000000005,0.3,-1.1788888888888889,-1.1705,cftr,10,1481,1.2417902436829535,-0.6607156647587932,-0.5298932531163364,-1.10810440251935,1.0638028290194919,1.2510530731734264
830,-1.2689655172413792,0.5,-0.019200000000000002,0.36666666666666664,-1.327777777777778,-1.2425000000000002,cftr,10,1481,0.34814782880020584,0.41979172070310095,-0.3492532385146549,-0.46748154481285087,-0.20319039712317313,0.5930704443104251
840,-1.3565517241379312,0.4,-0.004399999999999999,0.4666666666666667,-1.3355555555555556,-1.366,cftr,10,1481,-0.46834560062504205,-0.12046197202784598,0.3028131556572682,0.4934527417468984,-0.2693766104291322,-0.5355525371420827
850,-1.2020689655172414,0.4,-0.014299999999999998,0.3333333333333333,-1.1994444444444443,-1.2032500000000002,cftr,10,1481,0.9717687945816905,-0.12046197202784598,-0.13336639179557216,-0.7877929736661005,0.88888212242517,0.9517623635169915
860,-1.1944827586206896,0.3,-0.05720000000000001,0.26666666666666666,-1.2122222222222223,-1.1865,cftr,10,1481,1.0424886979177357,-0.6607156647587932,-2.0234777640912145,-1.4284158313725996,0.7801476291368051,1.1048347112038706
870,-1.4670689655172415,0.5,0.003700000000000002,0.5666666666666667,-1.4144444444444444,-1.4907499999999998,cftr,10,1481,-1.4986060105887855,0.41979172070310095,0.6596873308459558,1.4543870283066471,-0.9406939168181545,-1.6755988281234597
880,-1.409137931034483,0.4,0.008799999999999997,0.5,-1.3966666666666665,-1.4147500000000002,cftr,10,1481,-0.9585631123862616,-0.12046197202784598,0.8843858855943886,0.8137641706001479,-0.7894111435473877,-0.9810616087680735
890,-1.175862068965517,0.2,-0.041100000000000005,0.3333333333333333,-1.1194444444444445,-1.2012500000000002,cftr,10,1481,1.2160739151971203,-1.2009693574897402,-1.314135267728514,-0.7877929736661005,1.5696546021436149,0.970039658763186
900,-1.3444827586206898,0.7,0.0245,0.4666666666666667,-1.4105555555555558,-1.3147499999999999,cftr,10,1481,-0.3558366634995154,1.5002991061649948,1.576104965898388,0.4934527417468984,-0.9076008101651769,-0.06719684645834734
910,-1.1986206896551725,0.5,-0.0154,0.3,-1.3138888888888889,-1.14675,cftr,10,1481,1.0039142051889827,0.41979172070310095,-0.18183078595699895,-1.10810440251935,-0.0850007305053859,1.4680959542219871
920,-1.440344827586207,0.4,-0.006800000000000003,0.5333333333333333,-1.38,-1.4675,cftr,10,1481,-1.2494790783822631,-0.12046197202784598,0.1970726593050643,1.1340755994533975,-0.6475835436060453,-1.4631252708864513
930,-1.3399999999999996,0.4,0.0009,0.4666666666666667,-1.3294444444444444,-1.34475,cftr,10,1481,-0.31404762971002986,-0.12046197202784598,0.5363234184350514,0.4934527417468984,-0.21737315711730587,-0.3413562751512646
940,-1.2486206896551724,0.5,-0.014099999999999996,0.36666666666666664,-1.2622222222222221,-1.2425,cftr,10,1481,0.5378057513832344,0.41979172070310095,-0.12455468376622175,-0.46748154481285087,0.3546648293127779,0.5930704443104271
950,-1.2574137931034481,0.1,-0.0389,0.3333333333333333,-1.1827777777777777,-1.291,cftr,10,1481,0.4558349543346378,-1.7412230502206874,-1.2172064794056603,-0.7877929736661005,1.0307097223665125,0.1498460345902114
960,-1.3927586206896556,0.6,0.0053999999999999986,0.4666666666666667,-1.4461111111111111,-1.36875,cftr,10,1481,-0.8058724120016219,0.9600454134340479,0.7345868490954334,0.4934527417468984,-1.2101663567067067,-0.5606838181055984
970,-1.1394827586206895,0.3,-0.027600000000000003,0.3,-1.1261111111111113,-1.1455,cftr,10,1481,1.5552079971040622,-0.6607156647587932,-0.719344975747368,-1.10810440251935,1.5129235621670762,1.4795192637508585
980,-1.336551724137931,0.4,-0.0006999999999999978,0.4666666666666667,-1.3016666666666667,-1.3522500000000002,cftr,10,1481,-0.2819022191027398,-0.12046197202784598,0.465829754200249,0.4934527417468984,0.019006176118264845,-0.4098961323244964
990,-1.1305172413793103,0.5,-0.0329,0.23333333333333334,-1.1761111111111109,-1.1100000000000003,cftr,10,1481,1.638786064683023,0.41979172070310095,-0.9528552385251512,-1.7487272602258492,1.0874407623430509,1.803941254370807
1000,-1.378448275862069,0.2,-0.029099999999999997,0.4666666666666667,-1.271111111111111,-1.42675,cftr,10,1481,-0.6724689579813524,-1.2009693574897402,-0.785432785967495,0.4934527417468984,0.27902344267739454,-1.0907253802452384
1010,-1.2963793103448276,0.4,-0.0167,0.4,-1.285,-1.3015,cftr,10,1481,0.09259181447222468,-0.12046197202784598,-0.23910688814777595,-0.14717011595960075,0.16083377605960916,0.053890234547688834
1020,-1.2501724137931034,0.4,-0.030700000000000005,0.36666666666666664,-1.2061111111111111,-1.27,cftr,10,1481,0.5233403166099525,-0.12046197202784598,-0.855926450202298,-0.46748154481285087,0.8321510824486315,0.34175763467525244
1030,-1.3475862068965516,0.5,0.008599999999999997,0.4666666666666667,-1.3550000000000002,-1.3442500000000002,cftr,10,1481,-0.38476753304607714,0.41979172070310095,0.8755741775650381,0.4934527417468984,-0.43484214369403357,-0.3367869513397185
1040,-1.3751724137931034,0.3,-0.019300000000000005,0.4666666666666667,-1.3644444444444446,-1.38,cftr,10,1481,-0.6419308179044224,-0.6607156647587932,-0.3536590925293302,0.4934527417468984,-0.5152111169941272,-0.6634936038654421
1050,-1.1803448275862067,0.2,-0.030699999999999998,0.26666666666666666,-1.1677777777777776,-1.186,cftr,10,1481,1.1742848814076388,-1.2009693574897402,-0.8559264502022977,-1.4284158313725996,1.1583545623137221,1.1094040350154208
1060,-1.4810344827586208,0.4,-0.0034000000000000015,0.6,-1.375,-1.52875,cftr,10,1481,-1.6287949235483223,-0.12046197202784598,0.3468716958040196,1.7746984571598967,-0.6050352636236433,-2.022867437801157
1070,-1.321551724137931,0.5,0.012,0.4,-1.3555555555555554,-1.30625,cftr,10,1481,-0.14206968296101574,0.41979172070310095,1.0253732140639937,-0.14717011595960075,-0.439569730358742,0.010481658337978712
1080,-1.3089655172413794,0.5,0.000700000000000002,0.43333333333333335,-1.2616666666666667,-1.33025,cftr,10,1481,-0.02473893424439656,0.41979172070310095,0.5275117104057012,0.1731413128936488,0.35939241597748817,-0.2088458846163551
1090,-1.447586206896552,0.7,0.013199999999999998,0.5,-1.5494444444444444,-1.40175,cftr,10,1481,-1.31698444065758,1.5002991061649948,1.0782434622400954,0.8137641706001479,-2.0894974763430323,-0.8622591896678083
1100,-1.1382758620689655,0.5,-0.007199999999999998,0.26666666666666666,-1.191111111111111,-1.1145,cftr,10,1481,1.5664588908166137,0.41979172070310095,0.17944924324636388,-1.4284158313725996,0.9597959223958412,1.762817340066872
1110,-1.2272413793103447,0.4,-0.001999999999999999,0.3,-1.2594444444444446,-1.21275,cftr,10,1481,0.7371072971484522,-0.12046197202784598,0.40855365200947186,-1.10810440251935,0.37830276263633306,0.8649452110975693
1120,-1.3451724137931036,0.0,-0.038599999999999995,0.4666666666666667,-1.235,-1.3947499999999997,cftr,10,1481,-0.3622657456209743,-2.2814767429516345,-1.203988917361635,0.4934527417468984,0.5863165758836364,-0.7982886563061247
1130,-1.178103448275862,0.6,0.005800000000000002,0.3333333333333333,-1.2144444444444444,-1.16175,cftr,10,1481,1.1951793983023775,0.9600454134340479,0.752210265154134,-0.7877929736661005,0.7612372824779603,1.3310162398755276
1140,-1.3874137931034485,0.6,-0.00010000000000000078,0.5,-1.3716666666666666,-1.3945,cftr,10,1481,-0.7560470255603153,0.9600454134340479,0.4922648782882998,0.8137641706001479,-0.5766697436353742,-0.7960039944003536
1150,-1.3141379310344827,0.5,-0.013900000000000001,0.43333333333333335,-1.315,-1.3137500000000002,cftr,10,1481,-0.07295705015533475,0.41979172070310095,-0.11574297573687164,0.1731413128936488,-0.09445590383480834,-0.058058198835253136
1160,-1.3567241379310346,0.6,0.014899999999999997,0.43333333333333335,-1.3988888888888888,-1.3377499999999998,cftr,10,1481,-0.46995287115540624,0.9600454134340479,1.153142980489573,0.1731413128936488,-0.8083214902062346,-0.27738574178958286
1170,-1.2993103448275864,0.3,-0.009900000000000003,0.4,-1.2822222222222222,-1.307,cftr,10,1481,0.06526821545602307,-0.6607156647587932,0.060491184850134494,-0.14717011595960075,0.18447170938316623,0.0036276726206555267
1180,-1.34,0.5,0.004799999999999997,0.43333333333333335,-1.383888888888889,-1.3202500000000001,cftr,10,1481,-0.314047629710034,0.41979172070310095,0.7081517250073823,0.1731413128936488,-0.6806766502590267,-0.1174594083853847
1190,-1.2065517241379309,0.5,-0.011500000000000002,0.3,-1.2816666666666667,-1.1727499999999997,cftr,10,1481,0.9299797607922112,0.41979172070310095,-0.010002479384667947,-1.10810440251935,0.18919929604787653,1.2304911160214609
1200,-1.475689655172414,0.7,0.016399999999999998,0.6,-1.5194444444444444,-1.4560000000000002,cftr,10,1481,-1.5789695371070178,1.5002991061649948,1.2192307907097002,1.7746984571598967,-1.8342077964486148,-1.3580308232208345
1210,-1.2794827586206898,0.3,-0.0125,0.36666666666666664,-1.2577777777777779,-1.2892500000000002,cftr,10,1481,0.25010432644795905,-0.6607156647587932,-0.054061019531419466,-0.46748154481285087,0.3924855226304677,0.16583866793062876
1220,-1.2493103448275862,0.3,-0.031999999999999994,0.36666666666666664,-1.2155555555555557,-1.2645,cftr,10,1481,0.5313766692617755,-0.6607156647587932,-0.9132025523930746,-0.46748154481285087,0.7517821091485359,0.39202019660228776
1230,-1.3898275862068967,0.6,0.002899999999999997,0.5333333333333333,-1.415,-1.3784999999999998,cftr,10,1481,-0.7785488129854202,0.9600454134340479,0.6244404987285544,1.1340755994533975,-0.9454215034828667,-0.6497856324307957
1240,-1.430344827586207,0.5,-0.004200000000000001,0.5666666666666667,-1.4033333333333333,-1.4425,cftr,10,1481,-1.156257387621113,0.41979172070310095,0.31162486368661846,1.4543870283066471,-0.8461421835239262,-1.2346590803090192
1250,-1.2013793103448274,0.2,-0.0576,0.3,-1.1749999999999998,-1.21325,cftr,10,1481,0.9781978767031515,-1.2009693574897402,-2.0411011801499144,-1.10810440251935,1.0968959356724732,0.8603758872860211
1260,-1.3189655172413794,0.5,0.0177,0.43333333333333335,-1.3566666666666665,-1.302,cftr,10,1481,-0.11796062500554663,0.41979172070310095,1.2765068929004775,0.1731413128936488,-0.4490249036881644,0.04932091073614072
1270,-1.316379310344828,0.3,-0.0316,0.4,-1.3083333333333333,-1.32,cftr,10,1481,-0.0938515670500796,-0.6607156647587932,-0.8955791363343744,-0.14717011595960075,-0.03772486385827175,-0.11517474647960962
1280,-1.379137931034483,0.5,-0.022000000000000002,0.5,-1.3444444444444443,-1.39475,cftr,10,1481,-0.6788980401028113,0.41979172070310095,-0.4726171509255593,0.8137641706001479,-0.3450179970645137,-0.7982886563061267
1290,-1.1320689655172413,0.1,-0.05940000000000001,0.23333333333333334,-1.0699999999999998,-1.16,cftr,10,1481,1.624320629909741,-1.7412230502206874,-2.120406552414068,-1.7487272602258492,1.9904098153029337,1.347008873215949
1300,-1.2589655172413794,0.5,-0.0113,0.4,-1.2833333333333332,-1.2479999999999998,cftr,10,1481,0.44136951956135384,0.41979172070310095,-0.0011907713553175362,-0.14717011595960075,0.1750165360537438,0.5428078823833938
1310,-1.2437931034482759,0.1,-0.0501,0.3333333333333333,-1.1894444444444445,-1.2682499999999999,cftr,10,1481,0.5828093262334442,-1.7412230502206874,-1.7106621290492778,-0.7877929736661005,0.9739786823899739,0.3577502680156739
1320,-1.3505172413793103,0.5,-0.009000000000000001,0.5,-1.3494444444444447,-1.351,cftr,10,1481,-0.41209113206227665,0.41979172070310095,0.10014387098221096,0.8137641706001479,-0.3875662770469194,-0.39847282279562307
1330,-1.3687931034482759,0.5,-0.0006000000000000002,0.4666666666666667,-1.3794444444444443,-1.364,cftr,10,1481,-0.5824618082809307,0.41979172070310095,0.47023560821492405,0.4934527417468984,-0.6428559569413331,-0.5172752418958882
1340,-1.5251724137931038,0.6,0.0088,0.6333333333333333,-1.5233333333333334,-1.526,cftr,10,1481,-2.0402561793216756,0.9600454134340479,0.8843858855943887,2.095009886013146,-1.8673009031015961,-1.9977361568376393
1350,-1.362586206896552,0.6,0.0029000000000000007,0.43333333333333335,-1.4066666666666667,-1.3427499999999999,cftr,10,1481,-0.5246000691878053,0.9600454134340479,0.6244404987285546,0.1731413128936488,-0.8745077035121954,-0.3230789799050701
1360,-1.371379310344828,0.7,0.018899999999999997,0.4666666666666667,-1.456111111111111,-1.33325,cftr,10,1481,-0.606570866236404,1.5002991061649948,1.3293771410765793,0.4934527417468984,-1.2952629166715106,-0.23626182748564784
1370,-1.3575862068965516,0.2,-0.0345,0.4666666666666667,-1.27,-1.397,cftr,10,1481,-0.4779892238072272,-1.2009693574897402,-1.0233489027599538,0.4934527417468984,0.28847861600681696,-0.8188506134580962
1380,-1.106896551724138,0.1,-0.0482,0.23333333333333334,-1.0911111111111114,-1.114,cftr,10,1481,1.8589821273429794,-1.7412230502206874,-1.6269509027704498,-1.7487272602258492,1.8107615220438957,1.7673866638784201
1390,-1.3151724137931036,0.2,-0.031999999999999994,0.4,-1.2333333333333334,-1.3519999999999999,cftr,10,1481,-0.08260067333752405,-1.2009693574897402,-0.9132025523930746,-0.14717011595960075,0.600499335877771,-0.4076114704187193
1400,-1.343103448275862,0.5,-0.009800000000000003,0.4666666666666667,-1.325,-1.3512499999999998,cftr,10,1481,-0.3429784992565957,0.41979172070310095,0.06489703886480962,0.4934527417468984,-0.17955246379961418,-0.40075748470139616
1410,-1.2141379310344829,0.4,-0.0273,0.3,-1.2205555555555554,-1.21125,cftr,10,1481,0.859259857456164,-0.12046197202784598,-0.7061274137033424,-1.10810440251935,0.7092338291661359,0.8786531825322157
1420,-1.431206896551724,0.8,0.03319999999999999,0.5333333333333333,-1.5161111111111112,-1.3929999999999998,cftr,10,1481,-1.164293740272934,2.040552798895942,1.9594142651751263,1.1340755994533975,-1.8058422764603475,-0.7822960229657052
1430,-1.5281034482758622,0.9,0.0408,0.6333333333333333,-1.5611111111111111,-1.51325,cftr,10,1481,-2.067579778337873,2.5808064916268894,2.2942591702904385,2.095009886013146,-2.1887767963019726,-1.8812183996431493
1440,-1.485,0.9,0.0402,0.5666666666666667,-1.6244444444444446,-1.42225,cftr,10,1481,-1.665762145746709,2.5808064916268894,2.2678240462023873,1.4543870283066471,-2.727721676079077,-1.0496014659413013
1450,-1.4837931034482756,0.8,0.033800000000000004,0.5666666666666667,-1.5527777777777778,-1.4527500000000002,cftr,10,1481,-1.6545112520341536,2.040552798895942,1.9858493892631777,1.4543870283066471,-2.1178629963313016,-1.3283302184457686
1460,-1.4117241379310344,0.6,0.0193,0.5333333333333333,-1.4233333333333333,-1.4064999999999999,cftr,10,1481,-0.9826721703417286,0.9600454134340479,1.34700055713528,1.1340755994533975,-1.0163353034535378,-0.9056677658775185
1470,-1.341724137931035,0.3,-0.022000000000000002,0.43333333333333335,-1.346111111111111,-1.33975,cftr,10,1481,-0.3301203350136842,-0.6607156647587932,-0.4726171509255593,0.1731413128936488,-0.3592007570586483,-0.2956630370357794
0,-1.3751724137931034,0.6,0.0158,0.5,-1.4205555555555556,-1.3547500000000001,hbb,10,148,1.416453048075054,-0.30257114167522325,-0.35215992022573794,-1.090345272770424,0.6445250809683877,1.5627962198718828
10,-1.5425862068965517,0.8,0.035100000000000006,0.6333333333333333,-1.558888888888889,-1.53525,hbb,10,148,-1.2917414294962952,0.9077134250256692,1.030886743218949,1.2580906993504928,-0.8395003036127201,-1.260067288073976
20,-1.5220689655172417,0.5,0.012299999999999998,0.6333333333333333,-1.4566666666666666,-1.5514999999999997,hbb,10,148,-0.9598411794128916,-0.9077134250256692,-0.6029714913167435,1.2580906993504928,0.25712889623838125,-1.514203199454138
30,-1.5177586206896554,0.9,0.040299999999999996,0.6333333333333333,-1.6205555555555557,-1.4715,hbb,10,148,-0.8901142361180562,1.5128557083761152,1.4035210774112992,1.2580906993504928,-1.5010537883055037,-0.26307255881331926
40,-1.3627586206896554,0.7,0.0094,0.5,-1.4083333333333334,-1.34225,hbb,10,148,1.6172666447641717,0.3025711416752226,-0.8107867930778621,-1.090345272770424,0.7756437896462356,1.7582853824720144
50,-1.3832758620689656,0.4,0.0127,0.5,-1.3333333333333333,-1.4057499999999998,hbb,10,148,1.2853663946807643,-1.5128557083761152,-0.5743073117634857,-1.090345272770424,1.580235865623946,0.7652004364633616
60,-1.4637931034482756,0.6,0.0183,0.5333333333333333,-1.463888888888889,-1.46375,hbb,10,148,-0.017132906066728255,-0.30257114167522325,-0.17300879801787705,-0.5032362797401947,0.17964965929237708,-0.14186927800124058
70,-1.478793103448276,0.6,0.016399999999999998,0.6,-1.4649999999999999,-1.4849999999999999,hbb,10,148,-0.25978266873275585,-0.30257114167522325,-0.30916365089585157,0.6709817063202635,0.16772977668530284,-0.474200854421456
80,-1.4636206896551724,0.7,0.022699999999999998,0.5333333333333333,-1.515,-1.4404999999999997,hbb,10,148,-0.014343828334939291,0.3025711416752226,0.1422971770679581,-0.5032362797401947,-0.36866494063317,0.2217405644350059
90,-1.5156896551724142,0.8,0.0323,0.5666666666666667,-1.641111111111111,-1.45925,hbb,10,148,-0.8566453033365383,0.9077134250256692,0.8302374863461446,0.08387271329003441,-1.7215716165364277,-0.07149317946519153
100,-1.485689655172414,0.9,0.0461,0.6,-1.5805555555555557,-1.443,hbb,10,148,-0.37134577800449037,1.5128557083761152,1.819151680933537,0.6709817063202635,-1.0719380144507253,0.18264273191497402
110,-1.5058620689655176,0.7,0.0206,0.6,-1.4833333333333334,-1.5159999999999998,hbb,10,148,-0.6976678726243161,0.3025711416752226,-0.008189765586644953,0.6709817063202635,-0.028948286331472534,-0.9590139776697743
